RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
394404,10,"Boston, MA",msa,MA,13333.333333333334,16166.666666666666,18166.666666666668,18200.0,16700.0,14700.0,14666.666666666666,14666.666666666666,13766.666666666666,12100.0,10733.333333333334,10600.0,12266.666666666666,14983.5,17716.833333333332,18416.833333333332,17066.666666666668,15666.666666666666,15266.666666666666,15266.666666666666,14966.666666666666,13166.666666666666,13133.333333333334,13500.0,15033.333333333334,15066.666666666666,15066.666666666666,16700.0,18366.666666666668,20000.0,20000.0,20000.0,20000.0,18333.333333333332,18333.333333333332,18333.333333333332,20000.0,20300.0,21666.666666666668,23000.0,24333.333333333332,22966.666666666668,22966.666666666668,21333.333333333332,21333.333333333332,20000.0,20000.0,21633.333333333332,23633.333333333332,25300.333333333332,26667.0,27000.333333333332,27000.0,25333.333333333332,24700.0,24700.0,24733.333333333332,23033.333333333332,22700.0,23000.0,25000.0,27000.0,29166.666666666668,30500.0,30200.0,28066.666666666668,28066.666666666668,27033.333333333332,27000.0,23666.666666666668,23333.333333333332,23333.333333333332,25666.666666666668,27333.333333333332,29000.0,28666.666666666668,27000.0,25333.333333333332,25000.0,25000.0,23633.333333333332,21966.666666666668,20300.0,20666.666666666668,22333.333333333332,25333.333333333332,26666.666666666668,26824.166666666668,25490.833333333332,24824.166666666668,24666.666666666668
394976,11,"Phoenix, AZ",msa,AZ,5000.333333333333,5033.666666666667,5033.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,4966.666666666667,4966.666666666667,4966.666666666667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6000.0,7333.666666666667,7333.666666666667,6333.666666666667,5333.333333333333,6300.0,7300.0,8600.0,8966.666666666666,9300.0,9000.0,9333.333333333334,9666.666666666666,10033.333333333334,11366.666666666666,13033.333333333334,14666.666666666666,13666.666666666666,12333.333333333334,10666.666666666666,10666.666666666666,10333.333333333334,10333.333333333334,10000.0,10000.0,10003.333333333334,11003.333333333334,12670.0,14000.0,14600.0,13266.666666666666,11933.333333333334,10500.0,10166.666666666666,10166.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9967.0,9967.0,9967.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
395057,12,"San Francisco, CA",msa,CA,38037.333333333336,44704.0,48370.666666666664,48666.666666666664,42000.0,35212.833333333336,29879.5,29912.833333333332,30033.333333333332,28366.666666666668,26666.666666666668,25000.0,25000.0,26666.666666666668,28333.333333333332,30000.0,28341.666666666668,26341.666666666668,26341.666666666668,28000.0,28666.666666666668,25333.333333333332,24666.666666666668,26000.0,31750.0,32416.666666666668,32750.0,33666.666666666664,37000.0,40500.0,42500.0,45500.0,47050.0,42383.333333333336,39383.333333333336,39000.0,42666.666666666664,46000.0,47666.666666666664,50000.0,46666.666666666664,42000.0,38666.666666666664,40333.333333333336,40000.0,36666.666666666664,35166.666666666664,36833.333333333336,42868.666666666664,46035.333333333336,49368.666666666664,50000.0,50000.0,49333.333333333336,47666.666666666664,47666.666666666664,46666.666666666664,42000.0,37000.0,37333.333333333336,43666.666666666664,48666.666666666664,50000.0,50000.0,48333.333333333336,46600.0,46600.0,48266.666666666664,46666.666666666664,40500.0,33833.333333333336,30500.0,32000.0,35333.333333333336,40000.333333333336,43000.333333333336,41667.0,37000.0,34000.0,32333.333333333332,32333.333333333332,28666.666666666668,28033.333333333332,28033.333333333332,29700.0,33000.0,36333.333333333336,39666.666666666664,36666.666666666664,35000.0,34005.833333333336
395025,13,"Riverside, CA",msa,CA,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9933.333333333334,9933.333333333334,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.333333333334,,,,,,,,,,,20000.0,19966.666666666668,19300.0,17666.666666666668,16033.333333333334,15033.333333333334,16366.666666666666,18033.0,19366.333333333332,19666.333333333332,19666.666666666668,20000.0,20000.0,19000.0,17663.333333333332,16330.0,15696.666666666666,15366.666666666666,15066.666666666666,15366.666666666666,15700.0,17000.0,17733.333333333332,17733.333333333332,17800.0,17066.666666666668,16766.666666666668,15700.0,15700.0,15666.666666666666,15333.333333333334,15736.0,16069.333333333334,16402.666666666668,16333.333333333334,16000.0,15666.666666666666,15000.0,15000.0,14966.833333333334,14966.833333333334,14966.833333333334,15000.0,15000.0,15333.333333333334,15666.666666666666,15666.666666666666,15333.333333333334,15000.0,15000.0,14966.666666666666
394532,14,"Detroit, MI",msa,MI,5833.333333333333,6824.833333333333,8458.166666666666,9324.833333333334,9700.0,9033.333333333334,7833.333333333333,6800.0,6100.0,5633.333333333333,5333.333333333333,5033.333333333333,5366.666666666667,6300.0,7666.666666666667,8966.666666666666,9033.333333333334,8333.333333333334,7366.666666666667,6666.666666666667,6000.0,5333.333333333333,5000.0,5033.333333333333,5066.666666666667,5083.333333333333,6050.0,7650.0,9300.0,9966.666666666666,9966.666666666666,9833.333333333334,9200.0,8066.666666666667,7200.0,7500.0,8666.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9333.333333333334,9167.0,8167.333333333333,8834.0,9000.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9250.0,8583.333333333334,8616.666666666666,9033.333333333334,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.0,8799.333333333334,8149.333333333333,8483.333333333334,9350.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9500.0,8666.666666666666,8000.0,7833.333333333333,8633.333333333334,9300.0,9966.666666666666,10000.0,10000.0,10000.0
395078,15,"Seattle, WA",msa,WA,14986.666666666666,17000.0,18366.666666666668,19367.0,17700.333333333332,16333.666666666666,15000.0,15012.666666666666,15012.666666666666,14679.333333333334,14651.666666666666,14651.666666666666,15318.333333333334,15666.666666666666,17000.0,17483.333333333332,17150.0,15816.333333333334,14999.666666666666,14999.666666666666,14996.833333333334,14330.166666666666,14330.166666666666,16000.0,18333.333333333332,18343.333333333332,16676.666666666668,16518.333333333332,18175.0,19841.666666666668,20000.0,20000.0,20000.0,18358.333333333332,18358.333333333332,18350.0,19991.666666666668,21641.666666666668,23300.0,24950.0,24966.666666666668,23350.0,21716.666666666668,20050.0,20016.666666666668,20000.0,20000.0,21666.666666666668,25000.0,28333.333333333332,30000.333333333332,30000.333333333332,28350.333333333332,26683.333333333332,25016.666666666668,25000.0,25000.0,23666.666666666668,22016.666666666668,20353.333333333332,21686.666666666668,23336.666666666668,25000.0,25000.0,25000.0,24333.333333333332,24333.0,24316.333333333332,23316.333333333332,20316.666666666668,18666.666666666668,18500.0,19833.333333333332,20166.666666666668,21666.666666666668,22000.0,21683.333333333332,20350.0,20016.666666666668,20000.0,19858.333333333332,18191.666666666668,16858.333333333332,17000.0,18666.666666666668,20666.666666666668,22025.0,23685.333333333332,24348.666666666668,22990.333333333332,21330.0
394865,16,"Minneapolis, MN",msa,MN,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9333.333333333334,9333.333333333334,9333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9166.666666666666,7533.333333333333,7400.0,8233.333333333334,9866.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,10666.666666666666,11316.666666666666,10983.333333333334,10650.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11266.666666666666,12133.333333333334,12800.0,11566.666666666666,10700.0,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,11633.333333333334,13266.666666666666,14600.0,13966.666666666666,12416.666666666666,10783.333333333334,10083.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10031.5,10031.5,10031.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
395056,17,"San Diego, CA",msa,CA,15000.0,15296.0,15612.666666666666,15612.666666666666,15316.666666666666,15000.0,14666.666666666666,14666.666666666666,14633.333333333334,13966.666666666666,13316.666666666666,12567.0,13533.666666666666,14183.666666666666,14966.666666666666,15000.0,15000.0,15000.0,14700.0,14700.0,14700.0,14416.666666666666,14083.333333333334,15416.666666666666,16333.333333333334,16333.333333333334,15000.0,14833.333333333334,16833.0,18499.666666666668,19999.666666666668,20000.0,18666.666666666668,17000.0,17000.0,20000.0,23333.333333333332,26666.666666666668,27833.333333333332,28000.0,26333.333333333332,25166.666666666668,24959.333333333332,24626.0,24126.0,22833.333333333332,23500.0,30000.0,36333.5,40700.166666666664,39666.833333333336,36333.333333333336,32300.0,27333.333333333332,25666.666666666668,25000.0,25000.0,24666.666666666668,24666.666666666668,24666.666666666668,25666.666666666668,27333.333333333332,32271.666666666668,38088.333333333336,39755.0,36483.333333333336,31666.666666666668,29666.666666666668,27666.666666666668,25666.666666666668,24333.333333333332,24666.666666666668,25333.333333333332,27000.0,27333.333333333332,27333.333333333332,25966.666666666668,25633.333333333332,25300.0,25000.0,24666.666666666668,23333.333333333332,23000.0,22333.333333333332,23000.166666666668,23333.5,24333.5,25000.0,25000.0,24999.666666666668,24699.666666666668
395148,18,"Tampa, FL",msa,FL,5050.0,5216.666666666667,5400.0,5666.666666666667,5666.666666666667,5500.0,5230.0,5063.833333333333,5030.5,5000.5,5000.0,5000.0,5033.333333333333,5050.0,5083.333333333333,5083.333333333333,5100.0,5200.0,5196.0,5162.666666666667,5029.333333333333,5000.0,5000.0,5133.333333333333,5433.333333333333,5433.333333333333,5300.0,5033.333333333333,5066.666666666667,5216.666666666667,5516.666666666667,5816.666666666667,6000.0,6000.0,6000.0,,,,,,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,11966.666666666666,13600.333333333334,14900.333333333334,14900.333333333334,14266.666666666666,12800.0,11166.666666666666,10166.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394530,19,"Denver, CO",msa,CO,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9866.666666666666,9866.666666666666,9866.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9815.666666666666,9482.333333333334,9515.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10088.0,10388.0,,,,,,16666.666666666668,15000.0,15000.0,14850.0,14516.666666666666,14516.666666666666,16333.666666666666,18333.666666666668,20000.333333333332,20000.0,20000.0,19700.0,18033.333333333332,16366.666666666666,15000.0,15000.0,14966.666666666666,14633.333333333334,14633.333333333334,14666.666666666666,15000.0,15333.333333333334,15333.333333333334,15333.333333333334,15000.0,14966.666666666666,14633.333333333334,13000.0,11366.666666666666,10033.333333333334,10000.0,10033.333333333334,10366.666666666666,10666.666666666666,11633.333333333334,11303.333333333334,11003.333333333334,10303.333333333334,10300.0,10300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.333333333334,10333.666666666666,11333.666666666666,12000.0,12366.666666666666
394358,20,"Baltimore, MD",msa,MD,9366.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9700.0,9566.666666666666,9400.0,9700.0,9833.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9300.0,8666.666666666666,8700.0,9366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10066.666666666666,10400.0,10367.0,10333.666666666666,10000.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,10600.0,10633.333333333334,10333.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
